n,t,x,y
16,267,6,54
16,268,14,44
16,269,31,43
16,270,53,45
16,271,73,45
16,272,94,47
16,273,115,47
16,274,137,50
16,275,160,52
16,276,183,55
16,277,204,58
16,278,227,62
16,279,246,66
16,280,266,71
16,281,284,78
16,282,300,85
16,283,317,92
16,284,332,100
16,285,345,107
16,286,357,114
16,287,367,119
16,288,376,123
16,289,383,128
16,290,389,134
16,291,394,141
16,292,397,146
16,293,397,154
16,294,397,159
16,295,395,164
16,296,393,170
16,297,389,175
16,298,384,181
16,299,378,187
16,300,370,193
16,301,361,197
16,302,351,200
16,303,342,203
16,304,330,206
16,305,316,206
16,306,310,205
16,307,301,205
16,308,288,205
16,309,277,205
16,310,260,204
16,311,230,199
16,312,218,199
16,313,206,199
16,314,192,201
16,315,180,202
16,316,180,209
16,317,169,213
16,318,160,218
16,319,148,226
16,320,138,234
16,321,127,242
16,322,118,253
16,323,110,262
16,324,99,273
16,325,92,284
16,326,87,296
16,327,83,309
16,328,82,324
16,329,80,340
16,330,76,357
16,331,75,371
16,332,75,387
16,333,61,398
16,334,61,398
16,335,61,398
16,336,61,398
16,337,61,398
17,315,210,209
17,316,210,209
17,317,210,209
17,318,210,209
17,319,210,209
18,333,92,410
18,334,82,420
18,335,83,436
18,336,85,449
18,337,87,461
18,338,86,474
18,339,90,484
18,340,95,494
18,341,103,504
18,342,110,511
18,343,116,517
18,344,123,522
18,345,131,527
18,346,138,529
18,347,146,531
18,348,155,532
18,349,164,531
18,350,174,529
18,351,181,525
18,352,194,522
18,353,202,516
18,354,212,509
18,355,221,500
18,356,230,491
18,357,245,483
18,358,253,476
18,359,264,468
18,360,272,462
18,361,282,455
18,362,290,450
18,363,298,446
18,364,308,442
18,365,318,438
18,366,330,438
18,367,344,439
18,368,365,440
18,369,373,444
18,370,388,447
18,371,405,452
18,372,417,457
18,373,428,462
18,374,436,468
18,375,444,475
18,376,453,484
18,377,458,492
18,378,466,502
18,379,476,513
18,380,485,524
18,381,497,534
18,382,506,541
18,383,517,547
18,384,530,554
18,385,542,559
18,386,555,565
18,387,570,569
18,388,586,572
18,389,603,574
18,390,620,577
18,391,639,579
18,392,657,580
18,393,678,582
18,394,699,583
18,395,721,583
18,396,742,585
18,397,765,588
18,398,787,591
18,399,808,595
18,400,830,599
18,401,851,604
18,402,872,610
18,403,893,616
18,404,907,615
18,405,922,616
18,406,937,616
18,407,950,615
18,408,963,614
18,409,976,612
18,410,988,610
18,411,1000,608
18,412,1011,604
18,413,1022,601
18,414,1032,597
18,415,1043,595
18,416,1054,592
18,417,1064,590
18,418,1075,589
18,419,1087,589
18,420,1096,587
18,421,1107,585
18,422,1116,583
18,423,1125,581
18,424,1134,576
18,425,1143,571
18,426,1151,565
18,427,1159,559
18,428,1166,553
18,429,1172,544
18,430,1177,537
18,431,1180,529
18,432,1182,521
18,433,1184,513
18,434,1184,504
18,435,1185,494
18,436,1184,485
18,437,1183,477
18,438,1181,469
18,439,1177,461
18,440,1172,452
18,441,1166,443
18,442,1159,435
18,443,1151,428
18,444,1143,421
18,445,1134,413
18,446,1125,407
18,447,1113,400
18,448,1102,395
18,449,1089,392
18,450,1076,389
18,451,1062,386
18,452,1047,385
18,453,1032,384
18,454,1016,384
18,455,1001,386
18,456,984,388
18,457,965,390
18,458,947,392
18,459,927,394
18,460,909,395
18,461,890,395
18,462,872,395
18,463,853,392
18,464,835,389
18,465,815,385
18,466,798,379
18,467,781,373
18,468,767,368
18,469,753,360
18,470,737,354
18,471,725,346
18,472,711,337
18,473,702,327
18,474,691,316
18,475,681,306
18,476,673,294
18,477,665,282
18,478,659,269
18,479,653,255
18,480,650,242
18,481,651,227
18,482,651,214
18,483,653,201
18,484,654,189
18,485,657,175
18,486,662,164
18,487,668,152
18,488,675,140
18,489,682,130
18,490,691,120
18,491,702,110
18,492,713,101
18,493,725,93
18,494,745,87
18,495,760,82
18,496,774,78
18,497,787,74
18,498,801,72
18,499,815,71
18,500,829,71
18,501,841,72
18,502,855,73
18,503,866,76
18,504,879,80
18,505,890,83
18,506,901,89
18,507,910,94
18,508,921,101
18,509,931,108
18,510,942,118
18,511,954,129
18,512,964,140
18,513,975,150
18,514,985,159
18,515,996,167
18,516,1009,177
18,517,1020,182
18,518,1032,187
18,519,1046,193
18,520,1058,196
18,521,1071,199
18,522,1083,201
18,523,1094,201
18,524,1106,202
18,525,1117,201
18,526,1128,198
18,527,1141,194
18,528,1153,189
18,529,1165,183
18,530,1177,176
18,531,1191,168
18,532,1203,161
18,533,1217,153
18,534,1230,147
18,535,1245,143
18,536,1261,138
18,537,1269,135
19,379,751,80
19,380,764,80
19,381,781,81
19,382,793,81
20,386,861,91
20,387,875,95
20,388,890,103
20,389,906,108
20,390,919,116
20,391,933,128
20,392,951,139
20,393,963,148
20,394,979,159
20,395,990,165
20,396,1007,172
20,397,1020,178
20,398,1035,183
20,399,1050,188
20,400,1066,191
20,401,1079,193
20,402,1095,193
20,403,1111,195
20,404,1125,194
20,405,1140,192
20,406,1154,190
20,407,1168,185
20,408,1179,180
20,409,1189,175
20,410,1199,169
20,411,1209,163
20,412,1220,155
20,413,1232,147
20,414,1242,138
20,415,1264,132
20,416,1273,127
20,417,894,356
20,418,875,358
20,419,875,358
20,420,868,359
20,421,842,361
20,422,821,362
20,423,805,363
20,424,792,364
20,425,783,363
20,426,773,359
20,427,761,358
20,428,761,358
20,429,722,348
20,430,712,340
20,431,703,329
20,432,691,327
20,433,684,319
20,434,675,310
20,435,668,301
20,436,662,290
20,437,667,262
20,438,664,251
20,439,662,239
20,440,661,227
20,441,657,218
20,442,659,209
20,443,660,194
20,444,664,180
20,445,669,167
20,446,674,155
20,447,686,143
20,448,694,134
20,449,702,122
20,450,712,114
20,451,723,104
20,452,734,97
20,453,747,90
20,454,758,84
20,455,772,80
20,456,785,75
20,457,794,72
20,458,806,70
20,459,821,69
20,460,835,68
20,461,852,71
20,462,871,74
20,463,886,77
20,464,901,80
20,465,915,83
20,466,929,88
20,467,944,93
20,468,958,100
20,469,970,108
20,470,982,116
20,471,993,125
20,472,1001,134
20,473,1010,143
20,474,1020,152
20,475,1028,162
20,476,1037,172
20,477,1046,181
20,478,1054,189
20,479,1060,198
20,480,1065,206
20,481,1075,212
20,482,1089,216
20,483,1098,220
20,484,1110,223
20,485,1121,224
20,486,1132,224
20,487,1144,225
20,488,1154,225
20,489,1163,224
20,490,1173,222
20,491,1181,219
20,492,1190,215
20,493,1198,208
20,494,1204,203
20,495,1211,195
20,496,1215,188
20,497,1219,182
20,498,1223,172
20,499,1228,163
20,500,1233,155
20,501,1239,143
20,502,1245,133
20,503,1253,124
20,504,1260,118
20,505,1267,111
20,506,1272,104
21,461,12,87
21,462,21,80
21,463,42,78
21,464,57,74
21,465,77,72
21,466,98,71
21,467,118,71
21,468,139,71
21,469,160,72
21,470,181,75
21,471,203,77
21,472,222,80
21,473,242,83
21,474,260,86
21,475,277,91
21,476,292,95
21,477,305,99
21,478,318,104
21,479,332,109
21,480,346,114
21,481,355,120
21,482,365,127
21,483,372,132
21,484,375,139
21,485,379,147
21,486,382,152
21,487,383,162
21,488,381,169
21,489,379,176
21,490,374,182
21,491,369,189
21,492,364,196
21,493,357,203
21,494,349,209
21,495,341,214
21,496,332,217
21,497,321,221
21,498,307,225
21,499,293,227
21,500,283,229
21,501,267,232
21,502,259,234
21,503,231,236
21,504,215,239
21,505,205,245
21,506,190,248
21,507,176,253
21,508,162,259
21,509,150,267
21,510,136,274
21,511,125,284
21,512,115,296
21,513,105,306
21,514,98,317
21,515,92,330
21,516,84,344
21,517,78,357
21,518,73,372
21,519,71,386
21,520,68,401
21,521,70,415
21,522,68,431
21,523,69,445
21,524,70,459
21,525,71,470
21,526,76,482
21,527,81,493
21,528,88,503
21,529,96,512
21,530,102,520
21,531,109,526
21,532,116,531
21,533,124,535
21,534,133,538
21,535,140,538
21,536,150,538
21,537,158,536
21,538,166,533
21,539,175,528
21,540,183,522
21,541,190,515
21,542,197,508
21,543,206,499
21,544,215,488
21,545,222,478
21,546,229,467
21,547,240,458
21,548,249,449
21,549,258,439
21,550,268,432
21,551,275,425
21,552,282,418
21,553,291,413
21,554,303,409
21,555,317,406
21,556,329,405
21,557,340,405
21,558,350,405
21,559,361,408
21,560,371,411
21,561,380,415
21,562,390,420
21,563,399,426
21,564,412,433
21,565,421,442
21,566,429,451
21,567,438,461
21,568,447,473
21,569,457,484
21,570,471,495
21,571,481,503
21,572,492,512
21,573,506,519
21,574,518,524
21,575,531,530
21,576,545,536
21,577,560,540
21,578,576,543
21,579,594,546
21,580,610,549
21,581,627,550
21,582,648,551
21,583,666,550
21,584,687,550
21,585,707,550
21,586,728,551
21,587,750,549
21,588,772,550
21,589,795,552
21,590,816,553
21,591,839,557
21,592,859,560
21,593,882,566
21,594,903,571
21,595,925,577
21,596,947,584
21,597,968,591
21,598,990,597
21,599,1009,601
21,600,1027,606
21,601,1046,609
21,602,1062,612
21,603,1080,613
21,604,1094,614
21,605,1110,613
21,606,1123,611
21,607,1136,608
21,608,1146,604
21,609,1156,599
21,610,1165,594
21,611,1171,588
21,612,1177,580
21,613,1182,573
21,614,1185,565
21,615,1186,556
21,616,1187,546
21,617,1186,537
21,618,1186,526
21,619,1184,515
21,620,1181,503
21,621,1178,491
21,622,1172,480
21,623,1167,468
21,624,1160,456
21,625,1153,446
21,626,1145,438
21,627,1137,429
21,628,1128,421
21,629,1118,414
21,630,1106,408
21,631,1094,401
21,632,1080,396
21,633,1066,392
21,634,1051,387
21,635,1036,384
21,636,1020,382
21,637,1003,379
21,638,985,378
21,639,967,378
21,640,947,378
21,641,926,379
21,642,907,381
21,643,886,382
21,644,865,383
21,645,845,383
21,646,824,383
21,647,805,383
21,648,789,380
21,649,772,378
21,650,757,375
21,651,742,372
21,652,726,366
21,653,712,360
21,654,703,353
21,655,690,345
21,656,679,337
21,657,669,329
21,658,660,319
21,659,655,309
21,660,651,300
21,661,645,288
21,662,642,277
21,663,640,266
21,664,640,254
21,665,640,241
21,666,640,229
21,667,640,216
21,668,641,202
21,669,646,188
21,670,651,174
21,671,656,161
21,672,666,148
21,673,674,137
21,674,682,129
21,675,690,117
21,676,699,108
21,677,708,100
21,678,719,95
21,679,732,88
21,680,744,84
21,681,759,81
21,682,774,77
21,683,789,76
21,684,804,75
21,685,821,74
21,686,839,75
21,687,855,77
21,688,874,81
21,689,892,85
21,690,906,89
21,691,921,95
21,692,933,100
21,693,945,106
21,694,958,114
21,695,969,121
21,696,980,131
21,697,991,140
21,698,1002,149
21,699,1014,158
21,700,1025,166
21,701,1037,174
21,702,1049,180
21,703,1061,183
21,704,1070,188
21,705,1081,192
21,706,1089,194
21,707,1099,195
21,708,1109,195
21,709,1118,194
21,710,1128,191
21,711,1137,187
21,712,1147,182
21,713,1155,176
21,714,1165,169
21,715,1174,161
21,716,1184,154
21,717,1195,148
21,718,1206,141
21,719,1217,133
21,720,1230,128
21,721,1242,123
21,722,1256,119
21,723,1265,117
21,724,1272,114
22,526,5,116
22,527,13,108
22,528,23,98
22,529,32,85
22,530,42,75
22,531,48,66
22,532,57,61
22,533,67,58
22,534,84,56
22,535,101,53
22,536,118,50
22,537,137,50
22,538,157,52
22,539,179,56
22,540,205,60
22,541,227,66
22,542,245,74
22,543,259,77
22,544,273,81
22,545,296,84
22,546,311,92
22,547,321,97
22,548,332,102
22,549,338,107
22,550,344,112
22,551,349,116
22,552,353,122
22,553,356,125
22,554,358,128
22,555,361,132
22,556,362,142
22,557,364,147
22,558,363,153
22,559,361,158
22,560,356,163
22,561,355,166
22,562,351,169
22,563,344,171
22,564,339,174
22,565,339,181
22,566,324,186
22,567,314,191
22,568,305,195
22,569,297,199
22,570,287,204
22,571,276,207
22,572,265,209
22,573,253,212
22,574,235,215
22,575,219,219
22,576,202,224
22,577,183,229
22,578,168,239
22,579,153,245
22,580,139,253
22,581,126,262
22,582,114,271
22,583,102,280
22,584,92,294
22,585,85,306
22,586,79,320
22,587,75,334
22,588,70,346
22,589,67,354
22,590,66,369
22,591,69,389
22,592,72,400
22,593,74,412
22,594,79,426
22,595,84,438
22,596,93,451
22,597,101,462
22,598,117,475
22,599,124,484
22,600,132,490
22,601,142,496
22,602,149,501
22,603,157,504
22,604,162,507
22,605,171,508
22,606,177,507
22,607,183,504
22,608,195,502
22,609,202,499
22,610,209,493
22,611,216,491
22,612,221,485
22,613,229,479
22,614,236,474
22,615,245,467
22,616,257,460
22,617,270,453
22,618,287,447
22,619,300,444
22,620,312,442
22,621,323,443
22,622,335,444
22,623,346,444
22,624,358,446
22,625,367,449
22,626,375,451
22,627,383,456
22,628,391,459
22,629,403,464
22,630,413,475
22,631,433,485
22,632,452,495
22,633,463,504
22,634,474,513
22,635,490,521
22,636,507,527
22,637,523,533
22,638,538,537
22,639,553,540
22,640,573,543
22,641,592,547
22,642,613,549
22,643,636,552
22,644,659,555
22,645,676,555
22,646,704,557
22,647,723,558
22,648,746,558
22,649,772,558
22,650,797,560
22,651,823,566
22,652,851,569
22,653,872,572
22,654,892,576
22,655,906,580
22,656,932,587
22,657,948,591
22,658,962,597
22,659,979,602
22,660,995,607
22,661,1007,609
22,662,1025,613
22,663,1041,614
22,664,1054,614
22,665,1067,613
22,666,1082,611
22,667,1093,609
22,668,1109,608
22,669,1117,604
22,670,1127,601
22,671,1135,598
22,672,1143,593
22,673,1149,589
22,674,1155,581
22,675,1158,577
22,676,1163,569
22,677,1165,561
22,678,1167,552
22,679,1166,541
22,680,1167,531
22,681,1166,516
22,682,1164,505
22,683,1162,494
22,684,1159,482
22,685,1155,474
22,686,1150,463
22,687,1142,453
22,688,1132,445
22,689,1125,436
22,690,1116,429
22,691,1107,421
22,692,1098,416
22,693,1085,411
22,694,1073,407
22,695,1062,403
22,696,1048,400
22,697,1032,397
22,698,1017,395
22,699,1002,394
22,700,985,394
22,701,968,394
22,702,949,395
22,703,931,395
22,704,912,395
22,705,892,395
22,706,871,392
22,707,856,389
22,708,837,384
22,709,820,378
22,710,803,374
22,711,788,369
22,712,771,362
22,713,759,346
22,714,746,342
22,715,732,342
22,716,721,332
22,717,711,321
22,718,702,310
22,719,694,298
22,720,687,285
22,721,681,272
22,722,677,258
22,723,674,243
22,724,678,227
22,725,679,216
22,726,680,204
22,727,682,192
22,728,684,182
22,729,688,172
22,730,694,161
22,731,701,151
22,732,707,142
22,733,713,135
22,734,720,128
22,735,738,122
22,736,755,117
22,737,767,115
22,738,780,109
22,739,793,104
22,740,809,102
22,741,828,103
22,742,849,102
22,743,865,104
22,744,880,105
22,745,897,110
22,746,914,112
22,747,928,116
22,748,942,123
22,749,952,127
22,750,960,133
22,751,969,141
22,752,980,147
22,753,989,155
22,754,1001,163
22,755,1012,171
22,756,1020,178
22,757,1028,183
22,758,1036,187
22,759,1047,192
22,760,1059,197
22,761,1073,199
22,762,1083,200
22,763,1092,198
22,764,1103,197
22,765,1114,195
22,766,1127,191
22,767,1137,189
22,768,1148,185
22,769,1160,179
22,770,1171,173
22,771,1184,165
22,772,1196,159
22,773,1210,151
22,774,1227,143
22,775,1241,136
22,776,1254,131
22,777,1262,124
22,778,1271,118
23,547,10,103
23,548,36,94
23,549,48,90
23,550,71,86
23,551,93,82
23,552,117,83
23,553,144,83
23,554,167,83
23,555,188,83
23,556,207,85
23,557,220,87
23,558,238,89
23,559,250,89
23,560,263,90
23,561,274,89
23,562,284,87
23,563,293,86
23,564,304,76
23,565,316,80
23,566,327,86
23,567,340,92
23,568,348,99
23,569,356,106
23,570,362,114
23,571,367,123
23,572,370,132
23,573,373,142
23,574,376,152
23,575,375,160
23,576,374,168
23,577,375,175
23,578,373,183
23,579,370,191
23,580,365,198
23,581,360,207
23,582,353,216
23,583,345,223
23,584,341,227
23,585,334,233
23,586,326,237
23,587,318,242
23,588,309,245
23,589,298,249
23,590,291,251
23,591,269,252
23,592,256,254
23,593,246,256
23,594,228,261
23,595,216,267
23,596,203,272
23,597,193,279
23,598,183,287
23,599,168,290
23,600,161,289
23,601,159,283
23,602,152,281
23,603,155,283
23,604,161,280
23,605,160,278
23,606,161,275
23,607,158,274
23,608,158,272
23,609,158,272
23,610,156,271
23,611,155,270
23,612,152,269
23,613,149,268
23,614,148,267
23,615,146,267
23,616,145,266
23,617,139,266
23,618,135,263
23,619,133,262
23,620,131,261
23,621,129,260
23,622,128,259
23,623,127,258
23,624,126,258
23,625,126,258
23,626,127,260
23,627,135,263
23,628,138,264
23,629,141,266
23,630,144,268
23,631,144,269
23,632,144,271
23,633,143,274
23,634,141,275
23,635,140,279
23,636,138,282
23,637,137,282
23,638,136,287
23,639,139,291
23,640,138,295
23,641,139,297
23,642,162,299
23,643,159,301
23,644,158,300
23,645,158,299
23,646,146,296
23,647,143,277
23,648,139,274
23,649,134,270
23,650,125,266
23,651,118,263
23,652,112,262
23,653,108,258
23,654,102,257
23,655,98,258
23,656,93,259
23,657,89,259
23,658,86,259
23,659,82,258
23,660,80,257
23,661,78,257
23,662,75,256
23,663,73,254
23,664,71,254
23,665,72,254
23,666,72,255
23,667,73,255
23,668,76,257
23,669,76,261
23,670,76,261
23,671,76,261
23,672,76,261
23,673,76,261
23,674,76,261
24,564,309,112
25,597,16,86
25,598,31,76
25,599,60,73
25,600,84,72
26,606,226,71
26,607,247,77
26,608,269,77
26,609,280,80
26,610,296,81
26,611,311,83
26,612,325,88
26,613,338,95
26,614,349,102
26,615,358,108
26,616,367,116
26,617,374,124
26,618,377,132
26,619,380,142
26,620,385,153
26,621,386,162
26,622,384,172
26,623,382,181
26,624,377,189
26,625,374,198
26,626,368,206
26,627,361,212
26,628,353,221
26,629,345,228
26,630,334,234
26,631,323,239
26,632,302,243
26,633,306,246
26,634,306,246
26,635,282,253
26,636,269,256
26,637,258,260
26,638,233,265
26,639,221,268
26,640,203,276
26,641,190,285
26,642,190,285
26,643,190,285
26,644,190,285
26,645,190,285
27,608,7,98
27,609,15,89
27,610,24,82
27,611,31,77
27,612,48,72
27,613,64,69
27,614,81,67
27,615,97,65
27,616,113,64
27,617,129,64
27,618,146,65
27,619,163,66
27,620,181,66
27,621,198,67
27,622,215,69
27,623,231,71
27,624,248,73
27,625,264,76
27,626,278,79
27,627,292,83
27,628,304,87
27,629,315,92
27,630,327,97
27,631,336,103
27,632,344,108
27,633,351,114
27,634,356,121
27,635,362,127
27,636,365,134
27,637,368,140
27,638,370,147
27,639,372,152
27,640,370,157
27,641,370,162
27,642,367,166
27,643,363,171
27,644,359,177
27,645,352,182
27,646,346,187
27,647,338,192
27,648,328,197
27,649,319,202
27,650,307,206
27,651,295,210
27,652,284,213
27,653,272,215
27,654,260,216
27,655,249,217
27,656,238,218
27,657,227,217
27,658,217,218
27,659,207,219
27,660,196,221
27,661,186,224
27,662,177,228
27,663,168,231
27,664,160,236
27,665,153,241
27,666,145,248
27,667,137,254
27,668,130,262
27,669,121,270
27,670,102,276
27,671,99,283
27,672,94,292
27,673,100,300
27,674,103,288
27,675,102,294
27,676,104,301
27,677,105,310
27,678,105,320
27,679,107,330
27,680,109,344
27,681,111,354
27,682,113,368
27,683,118,380
27,684,118,394
27,685,120,406
27,686,122,420
27,687,121,432
27,688,124,443
27,689,134,453
27,690,133,466
27,691,135,473
27,692,138,480
27,693,148,487
27,694,154,494
27,695,158,499
27,696,161,504
27,697,165,508
27,698,169,511
27,699,175,512
27,700,179,513
27,701,184,514
27,702,190,510
27,703,194,508
27,704,198,503
27,705,202,498
27,706,205,492
27,707,213,487
27,708,218,479
27,709,225,471
27,710,231,465
27,711,236,457
27,712,247,447
27,713,256,435
27,714,265,428
27,715,271,420
27,716,281,412
27,717,291,406
27,718,301,402
27,719,310,400
27,720,319,398
27,721,331,399
27,722,342,399
27,723,352,401
27,724,364,405
27,725,374,409
27,726,383,416
27,727,392,422
27,728,402,429
27,729,411,437
27,730,420,448
27,731,428,457
27,732,437,467
27,733,446,478
27,734,459,490
27,735,471,500
27,736,483,510
27,737,497,518
27,738,511,525
27,739,529,534
27,740,544,540
27,741,560,545
27,742,579,551
27,743,601,557
27,744,621,562
27,745,641,567
27,746,662,569
27,747,683,570
27,748,705,572
27,749,729,573
27,750,751,575
27,751,775,577
27,752,800,582
27,753,825,586
27,754,850,589
27,755,873,593
27,756,896,598
27,757,919,603
27,758,942,608
27,759,965,612
27,760,986,615
27,761,1006,620
27,762,1026,623
27,763,1043,624
27,764,1061,626
27,765,1078,626
27,766,1092,627
27,767,1106,625
27,768,1118,622
27,769,1129,618
27,770,1138,613
27,771,1146,608
27,772,1154,601
27,773,1160,595
27,774,1164,586
27,775,1167,576
27,776,1170,567
27,777,1172,558
27,778,1173,547
27,779,1171,537
27,780,1170,526
27,781,1164,512
27,782,1161,502
27,783,1159,493
27,784,1152,484
27,785,1144,474
27,786,1139,468
27,787,1131,460
27,788,1122,455
27,789,1114,451
27,790,1105,447
27,791,1096,444
27,792,1083,441
27,793,1071,440
27,794,1060,438
27,795,1044,436
27,796,1029,434
27,797,1012,434
27,798,995,433
27,799,979,430
27,800,958,429
27,801,938,427
27,802,938,427
27,803,896,424
27,804,871,420
27,805,853,414
27,806,831,413
27,807,810,407
27,808,810,407
27,809,777,389
27,810,764,383
27,811,747,375
27,812,731,369
27,813,719,360
27,814,709,351
27,815,700,341
27,816,692,331
27,817,684,320
27,818,677,309
27,819,671,298
27,820,669,283
27,821,668,272
27,822,666,259
27,823,666,248
27,824,667,232
27,825,670,218
27,826,675,204
27,827,680,192
27,828,689,179
27,829,698,173
27,830,698,173
27,831,698,173
27,832,698,173
27,833,698,173
28,647,130,308
28,648,129,310
28,649,127,314
28,650,124,319
28,651,123,324
28,652,120,330
28,653,121,338
28,654,119,347
28,655,116,355
28,656,114,366
28,657,110,377
28,658,109,388
28,659,110,399
28,660,111,411
28,661,112,423
28,662,110,433
28,663,108,444
28,664,108,444
28,665,108,444
28,666,108,444
28,667,108,444
29,662,116,470
29,663,121,480
29,664,113,471
29,665,120,482
29,666,125,490
29,667,134,498
29,668,141,505
29,669,151,511
29,670,164,519
29,671,175,524
29,672,183,528
29,673,189,529
29,674,193,528
29,675,197,527
29,676,199,525
29,677,204,523
29,678,207,522
29,679,211,520
29,680,214,519
29,681,219,517
29,682,220,514
29,683,225,509
29,684,230,503
29,685,238,496
29,686,247,489
29,687,254,484
29,688,264,478
29,689,272,469
29,690,280,462
29,691,280,462
29,692,280,462
29,693,280,462
29,694,280,462
29,695,280,462
30,674,85,328
30,675,82,342
30,676,77,356
30,677,73,371
30,678,67,383
30,679,64,395
30,680,67,409
30,681,70,420
30,682,70,432
30,683,70,444
30,684,71,455
30,685,69,468
30,686,73,480
